prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
36,0,16,8748,1194.63
36,0,16,13122,1769.6
36,0,16,16384,2210.84
36,0,32,512,190.721
36,0,32,768,263.36
36,0,32,1152,367.958
36,0,32,1728,496.022
36,0,32,2592,734.488
36,0,32,3888,1075.31
36,0,32,5832,1678.58
36,0,32,8748,2509.94
36,0,32,13122,3724.66
36,0,32,16384,4628.68
36,0,64,512,363.97
36,0,64,768,491.564
36,0,64,1152,684.034
36,0,64,1728,936.174
36,0,64,2592,1442.07
36,0,64,3888,2698.38
36,0,64,5832,4172.36
36,0,64,8748,6206.92
36,0,64,13122,9471.4
36,0,64,16384,11809.3
36,0,128,512,777.858
36,0,128,768,1064.79
36,0,128,1152,1479.17
36,0,128,1728,2232.58
36,0,128,2592,4700.68
36,0,128,3888,8161.46
36,0,128,5832,12200.6
36,0,128,8748,18335.3
36,0,128,13122,29317.6
36,0,128,16384,41605.4
36,512,0,0,36.2226
36,512,1,512,35.4346
36,512,1,768,44.97
36,512,1,1152,61.7174
36,512,1,1728,84.4586
36,512,1,2592,124.416
36,512,1,3888,178.581
36,512,1,5832,264.342
36,512,1,8748,394.006
36,512,1,13122,581.42
36,512,1,16384,732.82
36,512,2,512,35.8194
36,512,2,768,45.4826
36,512,2,1152,62.0594
36,512,2,1728,85.376
36,512,2,2592,124.267
36,512,2,3888,179.713
36,512,2,5832,262.914
36,512,2,8748,394.176
36,512,2,13122,582.188
36,512,2,16384,726.124
36,512,4,512,36.3306
36,512,4,768,46.7426
36,512,4,1152,64.2986
36,512,4,1728,87.8514
36,512,4,2592,127.659
36,512,4,3888,183.935
36,512,4,5832,270.636
36,512,4,8748,401.216
36,512,4,13122,589.718
36,512,4,16384,737.624
36,512,8,512,67.3066
36,512,8,768,87.9354
36,512,8,1152,122.325
36,512,8,1728,168.065
36,512,8,2592,244.652
36,512,8,3888,357.888
36,512,8,5832,522.922
36,512,8,8748,785.282
36,512,8,13122,1180.23
36,512,8,16384,1475.1
36,512,16,512,99.072
36,512,16,768,131.777
36,512,16,1152,182.486
36,512,16,1728,251.308
36,512,16,2592,366.442
36,512,16,3888,531.884
36,512,16,5832,786.646
36,512,16,8748,1194.48
36,512,16,13122,1769.35
36,512,16,16384,2210.36
36,512,32,512,191.597
36,512,32,768,260.268
36,512,32,1152,367.936
36,512,32,1728,498.306
36,512,32,2592,732.332
36,512,32,3888,1079.53
36,512,32,5832,1681.41
36,512,32,8748,2501.5
36,512,32,13122,3713.16
36,512,32,16384,4642.94
36,512,64,512,367.574
36,512,64,768,496.342
36,512,64,1152,688.77
36,512,64,1728,943.32
36,512,64,2592,1441.05
36,512,64,3888,2703.44
36,512,64,5832,4170.28
36,512,64,8748,6206.82
36,512,64,13122,9353.46
36,512,64,16384,11738.9
36,512,128,512,784.342
36,512,128,768,1066.65
36,512,128,1152,1481.48
36,512,128,1728,2255.42
36,512,128,2592,4645.3
36,512,128,3888,8194.1
36,512,128,5832,12227.8
36,512,128,8748,18354
36,512,128,13122,28697
36,512,128,16384,43208.2
36,768,0,0,46.378
36,768,1,512,45.7166
36,768,1,768,45.6966
36,768,1,1152,61.5686
36,768,1,1728,84.608
36,768,1,2592,124.012
36,768,1,3888,178.815
36,768,1,5832,264.384
36,768,1,8748,393.238
36,768,1,13122,582.506
36,768,1,16384,729.666
36,768,2,512,45.6966
36,768,2,768,45.9954
36,768,2,1152,61.9714
36,768,2,1728,84.7574
36,768,2,2592,124.181
36,768,2,3888,179.285
36,768,2,5832,262.826
36,768,2,8748,394.496
36,768,2,13122,582.124
36,768,2,16384,727.936
36,768,4,512,47.1686
36,768,4,768,47.6154
36,768,4,1152,64.042
36,768,4,1728,88.0214
36,768,4,2592,128.64
36,768,4,3888,185.409
36,768,4,5832,271.382
36,768,4,8748,402.346
36,768,4,13122,591.36
36,768,4,16384,736.278
36,768,8,512,77.76
36,768,8,768,89.4714
36,768,8,1152,122.091
36,768,8,1728,168.127
36,768,8,2592,245.824
36,768,8,3888,357.93
36,768,8,5832,524.394
36,768,8,8748,782.124
36,768,8,13122,1180.25
36,768,8,16384,1473.09
36,768,16,512,109.377
36,768,16,768,132.821
36,768,16,1152,182.464
36,768,16,1728,252.01
36,768,16,2592,366.614
36,768,16,3888,532.268
36,768,16,5832,785.216
36,768,16,8748,1196.27
36,768,16,13122,1768.77
36,768,16,16384,2209.52
36,768,32,512,200.684
36,768,32,768,262.87
36,768,32,1152,367.51
36,768,32,1728,498.476
36,768,32,2592,732.458
36,768,32,3888,1077.4
36,768,32,5832,1685.64
36,768,32,8748,2505.52
36,768,32,13122,3716.4
36,768,32,16384,4651.74
36,768,64,512,369.558
36,768,64,768,498.668
36,768,64,1152,690.092
36,768,64,1728,941.804
36,768,64,2592,1439.9
36,768,64,3888,2698.72
36,768,64,5832,4176.52
36,768,64,8748,6217.58
36,768,64,13122,9334.18
36,768,64,16384,11749.9
36,768,128,512,784.366
36,768,128,768,1074.16
36,768,128,1152,1484.27
36,768,128,1728,2250.7
36,768,128,2592,4710.02
36,768,128,3888,8177.04
36,768,128,5832,12235.3
36,768,128,8748,18443.5
36,768,128,13122,31348.2
36,768,128,16384,42929.2
36,1152,0,0,63.7446
36,1152,1,512,62.2934
36,1152,1,768,62.102
36,1152,1,1152,62.784
36,1152,1,1728,84.7786
36,1152,1,2592,124.224
36,1152,1,3888,178.709
36,1152,1,5832,264.192
36,1152,1,8748,393.408
36,1152,1,13122,583.128
36,1152,1,16384,729.876
36,1152,2,512,62.272
36,1152,2,768,62.1014
36,1152,2,1152,62.592
36,1152,2,1728,84.9274
36,1152,2,2592,125.249
36,1152,2,3888,179.52
36,1152,2,5832,264.044
36,1152,2,8748,393.28
36,1152,2,13122,583.02
36,1152,2,16384,728
36,1152,4,512,63.4674
36,1152,4,768,64.0854
36,1152,4,1152,65.1514
36,1152,4,1728,88.7466
36,1152,4,2592,128.789
36,1152,4,3888,186.304
36,1152,4,5832,272.704
36,1152,4,8748,402.028
36,1152,4,13122,592.108
36,1152,4,16384,738.348
36,1152,8,512,94.1866
36,1152,8,768,105.215
36,1152,8,1152,123.115
36,1152,8,1728,169.92
36,1152,8,2592,246.08
36,1152,8,3888,358.55
36,1152,8,5832,521.964
36,1152,8,8748,783.234
36,1152,8,13122,1182.91
36,1152,8,16384,1472.97
36,1152,16,512,126.869
36,1152,16,768,148.672
36,1152,16,1152,183.551
36,1152,16,1728,251.904
36,1152,16,2592,366.316
36,1152,16,3888,532.972
36,1152,16,5832,786.668
36,1152,16,8748,1193.96
36,1152,16,13122,1770.35
36,1152,16,16384,2206.96
36,1152,32,512,215.682
36,1152,32,768,275.458
36,1152,32,1152,368.47
36,1152,32,1728,497.834
36,1152,32,2592,733.632
36,1152,32,3888,1085.85
36,1152,32,5832,1679.86
36,1152,32,8748,2523.42
36,1152,32,13122,3742.24
36,1152,32,16384,4649.32
36,1152,64,512,389.356
36,1152,64,768,502.786
36,1152,64,1152,696.172
36,1152,64,1728,955.394
36,1152,64,2592,1449.86
36,1152,64,3888,2682.44
36,1152,64,5832,4181.88
36,1152,64,8748,6219.76
36,1152,64,13122,9432.64
36,1152,64,16384,12217.4
36,1152,128,512,790.466
36,1152,128,768,1075.52
36,1152,128,1152,1489.97
36,1152,128,1728,2248.3
36,1152,128,2592,4723.7
36,1152,128,3888,8192.5
36,1152,128,5832,12252.4
36,1152,128,8748,18397.2
36,1152,128,13122,32362.8
36,1152,128,16384,43259.8
36,1728,0,0,86.912
36,1728,1,512,85.12
36,1728,1,768,84.736
36,1728,1,1152,85.3546
36,1728,1,1728,86.0146
36,1728,1,2592,124.843
36,1728,1,3888,178.901
36,1728,1,5832,263.04
36,1728,1,8748,393.9
36,1728,1,13122,583.254
36,1728,1,16384,731.542
36,1728,2,512,84.736
36,1728,2,768,85.2266
36,1728,2,1152,85.4826
36,1728,2,1728,86.1014
36,1728,2,2592,125.078
36,1728,2,3888,179.819
36,1728,2,5832,263.702
36,1728,2,8748,394.732
36,1728,2,13122,584.684
36,1728,2,16384,728.108
36,1728,4,512,86.1434
36,1728,4,768,86.8486
36,1728,4,1152,87.8514
36,1728,4,1728,88.704
36,1728,4,2592,130.88
36,1728,4,3888,186.411
36,1728,4,5832,272.32
36,1728,4,8748,402.346
36,1728,4,13122,594.05
36,1728,4,16384,739.096
36,1728,8,512,115.284
36,1728,8,768,126.805
36,1728,8,1152,144.789
36,1728,8,1728,170.731
36,1728,8,2592,246.23
36,1728,8,3888,359.446
36,1728,8,5832,523.008
36,1728,8,8748,784.064
36,1728,8,13122,1178.61
36,1728,8,16384,1473.26
36,1728,16,512,148.268
36,1728,16,768,169.941
36,1728,16,1152,205.546
36,1728,16,1728,254.676
36,1728,16,2592,369.686
36,1728,16,3888,533.078
36,1728,16,5832,786.156
36,1728,16,8748,1193.22
36,1728,16,13122,1773.89
36,1728,16,16384,2211.46
36,1728,32,512,237.868
36,1728,32,768,295.896
36,1728,32,1152,387.436
36,1728,32,1728,501.528
36,1728,32,2592,734.766
36,1728,32,3888,1078.78
36,1728,32,5832,1686.17
36,1728,32,8748,2522.72
36,1728,32,13122,3721.44
36,1728,32,16384,4641.5
36,1728,64,512,411.99
36,1728,64,768,529.538
36,1728,64,1152,700.46
36,1728,64,1728,963.266
36,1728,64,2592,1468.57
36,1728,64,3888,2673.66
36,1728,64,5832,4191.46
36,1728,64,8748,6232
36,1728,64,13122,9499.4
36,1728,64,16384,12292.4
36,1728,128,512,810.286
36,1728,128,768,1088.88
36,1728,128,1152,1491.46
36,1728,128,1728,2261
36,1728,128,2592,4728.18
36,1728,128,3888,8188.06
36,1728,128,5832,12277
36,1728,128,8748,18518.5
36,1728,128,13122,30782.6
36,1728,128,16384,43421.8
36,2592,0,0,126.251
36,2592,1,512,124.715
36,2592,1,768,124.438
36,2592,1,1152,125.141
36,2592,1,1728,124.374
36,2592,1,2592,125.184
36,2592,1,3888,178.859
36,2592,1,5832,263.936
36,2592,1,8748,394.156
36,2592,1,13122,581.612
36,2592,1,16384,727.704
36,2592,2,512,124.224
36,2592,2,768,124.223
36,2592,2,1152,124.416
36,2592,2,1728,125.482
36,2592,2,2592,125.632
36,2592,2,3888,179.52
36,2592,2,5832,263.062
36,2592,2,8748,393.408
36,2592,2,13122,582.208
36,2592,2,16384,727.532
36,2592,4,512,125.611
36,2592,4,768,126.421
36,2592,4,1152,128.405
36,2592,4,1728,129.664
36,2592,4,2592,130.261
36,2592,4,3888,185.301
36,2592,4,5832,272.47
36,2592,4,8748,403.028
36,2592,4,13122,593.494
36,2592,4,16384,739.35
36,2592,8,512,150.934
36,2592,8,768,162.987
36,2592,8,1152,180.885
36,2592,8,1728,205.654
36,2592,8,2592,247.722
36,2592,8,3888,358.678
36,2592,8,5832,524.482
36,2592,8,8748,780.886
36,2592,8,13122,1178.75
36,2592,8,16384,1471.02
36,2592,16,512,183.999
36,2592,16,768,206.4
36,2592,16,1152,243.116
36,2592,16,1728,291.948
36,2592,16,2592,369.538
36,2592,16,3888,533.014
36,2592,16,5832,788.312
36,2592,16,8748,1192.49
36,2592,16,13122,1774
36,2592,16,16384,2209.92
36,2592,32,512,275.882
36,2592,32,768,333.974
36,2592,32,1152,418.262
36,2592,32,1728,533.334
36,2592,32,2592,740.672
36,2592,32,3888,1082.67
36,2592,32,5832,1670.98
36,2592,32,8748,2533.82
36,2592,32,13122,3744.88
36,2592,32,16384,4645.92
36,2592,64,512,452.928
36,2592,64,768,571.01
36,2592,64,1152,740.332
36,2592,64,1728,970.308
36,2592,64,2592,1505.86
36,2592,64,3888,2653
36,2592,64,5832,4220.86
36,2592,64,8748,6287.08
36,2592,64,13122,9553.58
36,2592,64,16384,12031.9
36,2592,128,512,848.706
36,2592,128,768,1119.7
36,2592,128,1152,1517.15
36,2592,128,1728,2297.82
36,2592,128,2592,4746.16
36,2592,128,3888,8244.14
36,2592,128,5832,12727.6
36,2592,128,8748,20568.2
36,2592,128,13122,31848.4
36,2592,128,16384,43429.8
36,3888,0,0,181.611
36,3888,1,512,178.518
36,3888,1,768,178.113
36,3888,1,1152,179.115
36,3888,1,1728,178.325
36,3888,1,2592,178.304
36,3888,1,3888,179.457
36,3888,1,5832,262.764
36,3888,1,8748,391.808
36,3888,1,13122,582.082
36,3888,1,16384,728.554
36,3888,2,512,178.645
36,3888,2,768,178.261
36,3888,2,1152,178.753
36,3888,2,1728,178.752
36,3888,2,2592,178.261
36,3888,2,3888,179.349
36,3888,2,5832,262.592
36,3888,2,8748,393.43
36,3888,2,13122,581.546
36,3888,2,16384,725.27
36,3888,4,512,179.798
36,3888,4,768,180.16
36,3888,4,1152,180.929
36,3888,4,1728,180.565
36,3888,4,2592,183.211
36,3888,4,3888,186.198
36,3888,4,5832,273.152
36,3888,4,8748,402.412
36,3888,4,13122,591.618
36,3888,4,16384,739.458
36,3888,8,512,202.966
36,3888,8,768,213.14
36,3888,8,1152,232
36,3888,8,1728,255.596
36,3888,8,2592,299.306
36,3888,8,3888,360.13
36,3888,8,5832,523.928
36,3888,8,8748,775.084
36,3888,8,13122,1165.44
36,3888,8,16384,1466.09
36,3888,16,512,234.602
36,3888,16,768,256.576
36,3888,16,1152,292.288
36,3888,16,1728,344.682
36,3888,16,2592,420.376
36,3888,16,3888,538.348
36,3888,16,5832,791.916
36,3888,16,8748,1175.24
36,3888,16,13122,1772.48
36,3888,16,16384,2208.54
36,3888,32,512,326.016
36,3888,32,768,387.884
36,3888,32,1152,469.74
36,3888,32,1728,582.85
36,3888,32,2592,783.02
36,3888,32,3888,1110.94
36,3888,32,5832,1718.58
36,3888,32,8748,2677.82
36,3888,32,13122,3944.16
36,3888,32,16384,4877.2
36,3888,64,512,512.556
36,3888,64,768,623
36,3888,64,1152,798.466
36,3888,64,1728,1032.66
36,3888,64,2592,1502.62
36,3888,64,3888,2759.64
36,3888,64,5832,4388.32
36,3888,64,8748,6784.16
36,3888,64,13122,10251.8
36,3888,64,16384,13428.8
36,3888,128,512,910.894
36,3888,128,768,1175.39
36,3888,128,1152,1575.07
36,3888,128,1728,2310.42
36,3888,128,2592,4810.88
36,3888,128,3888,8255.8
36,3888,128,5832,12407.4
36,3888,128,8748,20414.4
36,3888,128,13122,34369.8
36,3888,128,16384,43083.6
36,5832,0,0,267.222
36,5832,1,512,262.89
36,5832,1,768,262.528
36,5832,1,1152,262.89
36,5832,1,1728,262.678
36,5832,1,2592,263.19
36,5832,1,3888,262.87
36,5832,1,5832,263.254
36,5832,1,8748,394.134
36,5832,1,13122,580.65
36,5832,1,16384,727.126
36,5832,2,512,261.93
36,5832,2,768,262.316
36,5832,2,1152,263.468
36,5832,2,1728,263.02
36,5832,2,2592,263.402
36,5832,2,3888,263.318
36,5832,2,5832,264.534
36,5832,2,8748,392.576
36,5832,2,13122,580.182
36,5832,2,16384,727.106
36,5832,4,512,264.342
36,5832,4,768,264.704
36,5832,4,1152,265.514
36,5832,4,1728,268.096
36,5832,4,2592,270.102
36,5832,4,3888,273.686
36,5832,4,5832,275.564
36,5832,4,8748,407.254
36,5832,4,13122,595.776
36,5832,4,16384,743.702
36,5832,8,512,280.276
36,5832,8,768,292.758
36,5832,8,1152,310.016
36,5832,8,1728,336.45
36,5832,8,2592,376.234
36,5832,8,3888,440.064
36,5832,8,5832,531.372
36,5832,8,8748,779.138
36,5832,8,13122,1160.96
36,5832,8,16384,1471.15
36,5832,16,512,314.242
36,5832,16,768,336.042
36,5832,16,1152,370.732
36,5832,16,1728,423.21
36,5832,16,2592,501.824
36,5832,16,3888,614.678
36,5832,16,5832,816.856
36,5832,16,8748,1201.41
36,5832,16,13122,1804.25
36,5832,16,16384,2255.66
36,5832,32,512,403.136
36,5832,32,768,465.024
36,5832,32,1152,546.218
36,5832,32,1728,660.118
36,5832,32,2592,860.14
36,5832,32,3888,1174.47
36,5832,32,5832,1763.5
36,5832,32,8748,2584.58
36,5832,32,13122,4102.2
36,5832,32,16384,5149.2
36,5832,64,512,597.378
36,5832,64,768,718.146
36,5832,64,1152,888.622
36,5832,64,1728,1130.12
36,5832,64,2592,1584.15
36,5832,64,3888,2794.46
36,5832,64,5832,4420.26
36,5832,64,8748,6609.88
36,5832,64,13122,10820.9
36,5832,64,16384,14510.9
36,5832,128,512,988.696
36,5832,128,768,1262.75
36,5832,128,1152,1658.84
36,5832,128,1728,2404.68
36,5832,128,2592,4871.9
36,5832,128,3888,8406.46
36,5832,128,5832,12334.7
36,5832,128,8748,19207.3
36,5832,128,13122,33190.8
36,5832,128,16384,43529.6
36,8748,0,0,398.016
36,8748,1,512,396.908
36,8748,1,768,395.648
36,8748,1,1152,396.054
36,8748,1,1728,395.65
36,8748,1,2592,395.03
36,8748,1,3888,395.092
36,8748,1,5832,395.18
36,8748,1,8748,397.974
36,8748,1,13122,583.532
36,8748,1,16384,729.09
36,8748,2,512,393.132
36,8748,2,768,394.006
36,8748,2,1152,393.708
36,8748,2,1728,393.728
36,8748,2,2592,392.748
36,8748,2,3888,393.558
36,8748,2,5832,394.39
36,8748,2,8748,395.968
36,8748,2,13122,582.016
36,8748,2,16384,728.32
36,8748,4,512,393.108
36,8748,4,768,394.026
36,8748,4,1152,395.01
36,8748,4,1728,396.778
36,8748,4,2592,400.108
36,8748,4,3888,401.388
36,8748,4,5832,403.242
36,8748,4,8748,408.788
36,8748,4,13122,598.806
36,8748,4,16384,745.046
36,8748,8,512,399.168
36,8748,8,768,411.094
36,8748,8,1152,428.416
36,8748,8,1728,453.696
36,8748,8,2592,496.62
36,8748,8,3888,556.054
36,8748,8,5832,651.18
36,8748,8,8748,803.692
36,8748,8,13122,1154.07
36,8748,8,16384,1455.68
36,8748,16,512,433.964
36,8748,16,768,454.976
36,8748,16,1152,490.476
36,8748,16,1728,540.546
36,8748,16,2592,620.056
36,8748,16,3888,733.548
36,8748,16,5832,945.9
36,8748,16,8748,1222.79
36,8748,16,13122,1785.86
36,8748,16,16384,2253.48
36,8748,32,512,524.138
36,8748,32,768,586.262
36,8748,32,1152,667.436
36,8748,32,1728,783.704
36,8748,32,2592,982.188
36,8748,32,3888,1293.55
36,8748,32,5832,1805.51
36,8748,32,8748,2616.96
36,8748,32,13122,3881.96
36,8748,32,16384,5092.7
36,8748,64,512,716.61
36,8748,64,768,842.476
36,8748,64,1152,1022.32
36,8748,64,1728,1256.6
36,8748,64,2592,1727.45
36,8748,64,3888,2937.46
36,8748,64,5832,4379.72
36,8748,64,8748,6606.24
36,8748,64,13122,10177.2
36,8748,64,16384,14566.5
36,8748,128,512,1146.95
36,8748,128,768,1393.13
36,8748,128,1152,1784.41
36,8748,128,1728,2593.02
36,8748,128,2592,5128.78
36,8748,128,3888,8556.18
36,8748,128,5832,12751.6
36,8748,128,8748,18577.1
36,8748,128,13122,34825.6
36,8748,128,16384,43308.8
36,13122,0,0,589.716
36,13122,1,512,580.97
36,13122,1,768,581.59
36,13122,1,1152,580.46
36,13122,1,1728,582.038
36,13122,1,2592,581.356
36,13122,1,3888,581.738
36,13122,1,5832,582.294
36,13122,1,8748,582.23
36,13122,1,13122,581.74
36,13122,1,16384,727.788
36,13122,2,512,578.668
36,13122,2,768,578.794
36,13122,2,1152,579.8
36,13122,2,1728,580.694
36,13122,2,2592,582.38
36,13122,2,3888,581.1
36,13122,2,5832,581.93
36,13122,2,8748,581.056
36,13122,2,13122,581.888
36,13122,2,16384,725.1
36,13122,4,512,580.396
36,13122,4,768,582.144
36,13122,4,1152,584.706
36,13122,4,1728,583.616
36,13122,4,2592,584.812
36,13122,4,3888,589.696
36,13122,4,5832,589.378
36,13122,4,8748,592.28
36,13122,4,13122,599.744
36,13122,4,16384,742.338
36,13122,8,512,581.548
36,13122,8,768,584.492
36,13122,8,1152,604.864
36,13122,8,1728,627.796
36,13122,8,2592,669.484
36,13122,8,3888,733.398
36,13122,8,5832,829.186
36,13122,8,8748,974.124
36,13122,8,13122,1185.5
36,13122,8,16384,1438.15
36,13122,16,512,609.236
36,13122,16,768,627.798
36,13122,16,1152,665.92
36,13122,16,1728,716.716
36,13122,16,2592,794.582
36,13122,16,3888,907.864
36,13122,16,5832,1125.04
36,13122,16,8748,1436.97
36,13122,16,13122,1815.81
36,13122,16,16384,2228.58
36,13122,32,512,698.154
36,13122,32,768,761.474
36,13122,32,1152,841.9
36,13122,32,1728,955.99
36,13122,32,2592,1157.89
36,13122,32,3888,1463.32
36,13122,32,5832,2005.08
36,13122,32,8748,2723.28
36,13122,32,13122,3893.76
36,13122,32,16384,4798.9
36,13122,64,512,892.78
36,13122,64,768,1021.19
36,13122,64,1152,1212.91
36,13122,64,1728,1458.05
36,13122,64,2592,1961.54
36,13122,64,3888,3105.92
36,13122,64,5832,4493.8
36,13122,64,8748,6646.54
36,13122,64,13122,9937.86
36,13122,64,16384,12855.1
36,13122,128,512,1345.67
36,13122,128,768,1641.69
36,13122,128,1152,1980.1
36,13122,128,1728,2758.54
36,13122,128,2592,5435.24
36,13122,128,3888,8802.96
36,13122,128,5832,12979.7
36,13122,128,8748,20600.8
36,13122,128,13122,32756.2
36,13122,128,16384,43595.8
36,16384,0,0,739.286
36,16384,1,512,736.128
36,16384,1,768,736.706
36,16384,1,1152,736.364
36,16384,1,1728,735.916
36,16384,1,2592,736.236
36,16384,1,3888,737.408
36,16384,1,5832,736.15
36,16384,1,8748,735.958
36,16384,1,13122,733.098
36,16384,1,16384,733.078
36,16384,2,512,732.33
36,16384,2,768,730.304
36,16384,2,1152,730.518
36,16384,2,1728,731.138
36,16384,2,2592,730.968
36,16384,2,3888,731.712
36,16384,2,5832,730.496
36,16384,2,8748,730.688
36,16384,2,13122,728.748
36,16384,2,16384,730.218
36,16384,4,512,730.882
36,16384,4,768,730.902
36,16384,4,1152,733.358
36,16384,4,1728,733.398
36,16384,4,2592,734.936
36,16384,4,3888,737.388
36,16384,4,5832,740.268
36,16384,4,8748,742.294
36,16384,4,13122,746.114
36,16384,4,16384,752.812
36,16384,8,512,729.496
36,16384,8,768,730.924
36,16384,8,1152,739.266
36,16384,8,1728,764.118
36,16384,8,2592,805.164
36,16384,8,3888,868.952
36,16384,8,5832,959.362
36,16384,8,8748,1116.59
36,16384,8,13122,1332.95
36,16384,8,16384,1488.19
36,16384,16,512,741.1
36,16384,16,768,763.584
36,16384,16,1152,799.596
36,16384,16,1728,850.092
36,16384,16,2592,929.388
36,16384,16,3888,1044.91
36,16384,16,5832,1260.33
36,16384,16,8748,1557.38
36,16384,16,13122,1984.13
36,16384,16,16384,2263.54
36,16384,32,512,835.478
36,16384,32,768,894.892
36,16384,32,1152,977.09
36,16384,32,1728,1091.67
36,16384,32,2592,1295.26
36,16384,32,3888,1603.7
36,16384,32,5832,2156.5
36,16384,32,8748,2848.92
36,16384,32,13122,4049.16
36,16384,32,16384,4849.62
36,16384,64,512,1025.26
36,16384,64,768,1154.93
36,16384,64,1152,1343
36,16384,64,1728,1599.6
36,16384,64,2592,2108.54
36,16384,64,3888,3380.8
36,16384,64,5832,4786.92
36,16384,64,8748,6555.3
36,16384,64,13122,10755.3
36,16384,64,16384,12807.2
36,16384,128,512,1479.98
36,16384,128,768,1786.37
36,16384,128,1152,2177.62
36,16384,128,1728,2895.78
36,16384,128,2592,5520.14
36,16384,128,3888,8960.12
36,16384,128,5832,13018.7
36,16384,128,8748,19047.9
36,16384,128,13122,35048.8
36,16384,128,16384,43648
54,0,0,0,16.576
54,0,1,512,34.6674
54,0,1,768,44.758
54,0,1,1152,61.3974
54,0,1,1728,84.394
54,0,1,2592,124.224
54,0,1,3888,178.432
54,0,1,5832,262.208
54,0,1,8748,393.474
54,0,1,13122,582.038
54,0,1,16384,730.518
54,0,2,512,35.0934
54,0,2,768,45.3334
54,0,2,1152,61.29
54,0,2,1728,84.714
54,0,2,2592,123.349
54,0,2,3888,178.775
54,0,2,5832,261.846
54,0,2,8748,392.108
54,0,2,13122,580.054
54,0,2,16384,725.46
54,0,4,512,35.8186
54,0,4,768,46.3154
54,0,4,1152,63.1894
54,0,4,1728,87.0614
54,0,4,2592,127.276
54,0,4,3888,182.123
54,0,4,5832,268.822
54,0,4,8748,398.698
54,0,4,13122,588.844
54,0,4,16384,734.978
54,0,8,512,65.6634
54,0,8,768,87.4674
54,0,8,1152,121.259
54,0,8,1728,166.786
54,0,8,2592,244.138
54,0,8,3888,356.438
54,0,8,5832,523.372
54,0,8,8748,785.964
54,0,8,13122,1177.18
54,0,8,16384,1470.08
54,0,16,512,97.4506
54,0,16,768,130.561
54,0,16,1152,181.761
54,0,16,1728,251.562
54,0,16,2592,365.228
54,0,16,3888,528.128
54,0,16,5832,785.174
54,0,16,8748,1192.9
54,0,16,13122,1765.83
54,0,16,16384,2201.46
54,0,32,512,191.083
54,0,32,768,262.186
54,0,32,1152,367.36
54,0,32,1728,496.662
54,0,32,2592,730.134
54,0,32,3888,1073
54,0,32,5832,1682.93
54,0,32,8748,2500.92
54,0,32,13122,3704.32
54,0,32,16384,4644.8
54,0,64,512,360.704
54,0,64,768,490.582
54,0,64,1152,681.922
54,0,64,1728,935.918
54,0,64,2592,1439.94
54,0,64,3888,2705.8
54,0,64,5832,4173.18
54,0,64,8748,6188.74
54,0,64,13122,9367.46
54,0,64,16384,11810.6
54,0,128,512,777.132
54,0,128,768,1063.71
54,0,128,1152,1476.81
54,0,128,1728,2222.52
54,0,128,2592,4706.38
54,0,128,3888,8172.5
54,0,128,5832,12218.3
54,0,128,8748,18343.2
54,0,128,13122,28251.6
54,0,128,16384,42594.4
54,512,0,0,36.3086
54,512,1,512,35.562
54,512,1,768,44.5234
54,512,1,1152,61.3546
54,512,1,1728,84.3086
54,512,1,2592,123.265
54,512,1,3888,178.859
54,512,1,5832,262.486
54,512,1,8748,393.322
54,512,1,13122,581.184
54,512,1,16384,729.664
54,512,2,512,35.8834
54,512,2,768,45.1414
54,512,2,1152,61.5254
54,512,2,1728,85.0354
54,512,2,2592,124.288
54,512,2,3888,179.371
54,512,2,5832,263.232
54,512,2,8748,394.346
54,512,2,13122,583.68
54,512,2,16384,726.934
54,512,4,512,36.6294
54,512,4,768,46.8906
54,512,4,1152,63.936
54,512,4,1728,87.8926
54,512,4,2592,127.872
54,512,4,3888,184.961
54,512,4,5832,270.742
54,512,4,8748,402.134
54,512,4,13122,590.636
54,512,4,16384,736.726
54,512,8,512,67.244
54,512,8,768,88.256
54,512,8,1152,121.941
54,512,8,1728,168.277
54,512,8,2592,244.778
54,512,8,3888,357.674
54,512,8,5832,522.304
54,512,8,8748,785.898
54,512,8,13122,1178.24
54,512,8,16384,1478.08
54,512,16,512,98.7946
54,512,16,768,132.33
54,512,16,1152,182.655
54,512,16,1728,251.308
54,512,16,2592,367.788
54,512,16,3888,531.202
54,512,16,5832,790.572
54,512,16,8748,1197.49
54,512,16,13122,1769.65
54,512,16,16384,2212.52
54,512,32,512,191.808
54,512,32,768,260.822
54,512,32,1152,366.592
54,512,32,1728,500.95
54,512,32,2592,734.018
54,512,32,3888,1079.19
54,512,32,5832,1688.56
54,512,32,8748,2511.28
54,512,32,13122,3709.9
54,512,32,16384,4628.48
54,512,64,512,366.828
54,512,64,768,494.764
54,512,64,1152,688.022
54,512,64,1728,940.504
54,512,64,2592,1442.01
54,512,64,3888,2687.54
54,512,64,5832,4167.04
54,512,64,8748,6211.46
54,512,64,13122,9394.98
54,512,64,16384,11715.2
54,512,128,512,783.79
54,512,128,768,1067.91
54,512,128,1152,1479.54
54,512,128,1728,2244.56
54,512,128,2592,4677.42
54,512,128,3888,8186.2
54,512,128,5832,12216.1
54,512,128,8748,18448.1
54,512,128,13122,32217.8
54,512,128,16384,40185.2
54,768,0,0,46.5494
54,768,1,512,45.9306
54,768,1,768,45.8674
54,768,1,1152,61.6966
54,768,1,1728,84.6514
54,768,1,2592,123.647
